chr1:902501:927501	2,1
chr1:1017501:1042501	0,1
chr1:1242501:1267501	12,1
chr1:1697501:1722501	5,1
chr1:1847501:1872501	1,1
chr1:2107501:2132501	9,1
chr1:2332501:2357501	2,1
chr1:2507501:2532501	8,1
chr1:2697501:2722501	1,1
chr1:3382501:3407501	0,1
chr1:3982501:4007501	1,1
chr1:5522501:5547501	0,1
chr1:6072501:6097501	3,1
chr1:6752501:6777501	1,1
chr1:7282501:7307501	0,1
chr1:7702501:7727501	0,1
chr1:8017501:8042501	2,1
chr1:8437501:8462501	0,1
chr1:8927501:8952501	5,1
chr1:11062501:11087501	1,1
chr1:11862501:11887501	5,1
chr1:12042501:12067501	0,1
chr1:12157501:12182501	0,1
chr1:12312501:12337501	0,1
chr1:13757501:13782501	0,1
chr1:15417501:15442501	0,1
chr1:15837501:15862501	8,1
chr1:16387501:16412501	1,1
chr1:16562501:16587501	1,1
chr1:16682501:16707501	6,1
chr1:17237501:17262501	1,1
chr1:17372501:17397501	1,1
chr1:17442501:17467501	1,1
chr1:17722501:17747501	0,1
chr1:17957501:17982501	0,1
chr1:18902501:18927501	0,1
chr1:19192501:19217501	2,1
chr1:19652501:19677501	0,1
chr1:20182501:20207501	0,1
chr1:20992501:21017501	0,1
chr1:21527501:21552501	0,1
chr1:21982501:22007501	8,1
chr1:22332501:22357501	7,1
chr1:23282501:23307501	1,1
chr1:23612501:23637501	1,1
chr1:23797501:23822501	2,1
chr1:23997501:24022501	2,1
chr1:24107501:24132501	4,1
chr1:24367501:24392501	0,1
chr1:24957501:24982501	3,1
chr1:25712501:25737501	0,1
chr1:26137501:26162501	5,1
chr1:26352501:26377501	2,1
chr1:26792501:26817501	3,1
chr1:27302501:27327501	1,1
chr1:28137501:28162501	4,1
chr1:28562501:28587501	4,1
chr1:29082501:29107501	0,1
chr1:29552501:29577501	17,1
chr1:31172501:31197501	2,1
chr1:31402501:31427501	4,1
chr1:31537501:31562501	2,1
chr1:31622501:31647501	0,1
chr1:31882501:31907501	5,1
chr1:32007501:32032501	0,1
chr1:32262501:32287501	3,1
chr1:32557501:32582501	1,1
chr1:32892501:32917501	0,1
chr1:33357501:33382501	5,1
chr1:33577501:33602501	0,1
chr1:34092501:34117501	0,1
chr1:34907501:34932501	0,1
chr1:35227501:35252501	2,1
chr1:35462501:35487501	0,1
chr1:35632501:35657501	0,1
chr1:35897501:35922501	0,1
chr1:36022501:36047501	5,1
chr1:36322501:36347501	1,1
chr1:36542501:36567501	2,1
chr1:36947501:36972501	3,1
chr1:38472501:38497501	1,1
chr1:39307501:39332501	2,1
chr1:39537501:39562501	1,1
chr1:40252501:40277501	2,1
chr1:40522501:40547501	0,1
chr1:40992501:41017501	1,1
chr1:41497501:41522501	0,1
chr1:41712501:41737501	0,1
chr1:41972501:41997501	0,1
chr1:42632501:42657501	0,1
chr1:43222501:43247501	5,1
chr1:43647501:43672501	0,1
chr1:44532501:44557501	0,1
chr1:45172501:45197501	0,1
chr1:45762501:45787501	1,1
chr1:46042501:46067501	3,1
chr1:46832501:46857501	0,1
chr1:47212501:47237501	0,1
chr1:47632501:47657501	2,1
chr1:47892501:47917501	3,1
chr1:48442501:48467501	1,1
chr1:48542501:48567501	0,1
chr1:48997501:49022501	0,1
chr1:49352501:49377501	0,1
chr1:50812501:50837501	0,1
chr1:51217501:51242501	0,1
chr1:51777501:51802501	6,1
chr1:52332501:52357501	3,1
chr1:52567501:52592501	0,1
chr1:52857501:52882501	4,1
chr1:53152501:53177501	1,1
chr1:53692501:53717501	2,1
chr1:55357501:55382501	0,1
chr1:55532501:55557501	0,1
chr1:56312501:56337501	0,1
chr1:57272501:57297501	1,1
chr1:58512501:58537501	0,1
chr1:58952501:58977501	0,1
chr1:59192501:59217501	0,1
chr1:59757501:59782501	14,1
chr1:60317501:60342501	0,1
chr1:60422501:60447501	0,1
chr1:61492501:61517501	0,1
chr1:62122501:62147501	0,1
chr1:62517501:62542501	0,1
chr1:62612501:62637501	0,1
chr1:62887501:62912501	3,1
chr1:63332501:63357501	0,1
chr1:63767501:63792501	6,1
chr1:64062501:64087501	0,1
chr1:64732501:64757501	0,1
chr1:65292501:65317501	0,1
chr1:65512501:65537501	5,1
chr1:65717501:65742501	2,1
chr1:66412501:66437501	0,1
chr1:66697501:66722501	0,1
chr1:66957501:66982501	0,1
chr1:67222501:67247501	0,1
chr1:67382501:67407501	14,1
chr1:67982501:68007501	0,1
chr1:68302501:68327501	0,1
chr1:68567501:68592501	0,1
chr1:68972501:68997501	0,1
chr1:70582501:70607501	0,1
chr1:71057501:71082501	0,1
chr1:74977501:75002501	0,1
chr1:75212501:75237501	0,1
chr1:75677501:75702501	0,1
chr1:76167501:76192501	5,1
chr1:76342501:76367501	0,1
chr1:76607501:76632501	0,1
chr1:77327501:77352501	3,1
chr1:77597501:77622501	0,1
chr1:78022501:78047501	0,1
chr1:78592501:78617501	0,1
chr1:79302501:79327501	0,1
chr1:79922501:79947501	0,1
chr1:81842501:81867501	0,1
chr1:84357501:84382501	0,1
chr1:84627501:84652501	8,1
chr1:85227501:85252501	0,1
chr1:85387501:85412501	0,1
chr1:85752501:85777501	0,1
chr1:86057501:86082501	0,1
chr1:86347501:86372501	0,1
chr1:86817501:86842501	1,1
chr1:87282501:87307501	0,1
chr1:87577501:87602501	5,1
chr1:87757501:87782501	0,1
chr1:88612501:88637501	0,1
chr1:89107501:89132501	0,1
chr1:89427501:89452501	0,1
chr1:89932501:89957501	0,1
chr1:90552501:90577501	0,1
chr1:91327501:91352501	0,1
chr1:91952501:91977501	3,1
chr1:92422501:92447501	0,1
chr1:92752501:92777501	4,1
chr1:93092501:93117501	0,1
chr1:93282501:93307501	4,1
chr1:94067501:94092501	1,1
chr1:94467501:94492501	0,1
chr1:94962501:94987501	0,1
chr1:95297501:95322501	0,1
chr1:95532501:95557501	4,1
chr1:97172501:97197501	9,1
chr1:97412501:97437501	0,1
chr1:98297501:98322501	0,1
chr1:99592501:99617501	0,1
chr1:100202501:100227501	0,1
chr1:100942501:100967501	0,1
chr1:101347501:101372501	8,1
chr1:105222501:105247501	0,1
chr1:107722501:107747501	0,1
chr1:108307501:108332501	0,1
chr1:109337501:109362501	0,1
chr1:109642501:109667501	5,1
chr1:109752501:109777501	3,1
chr1:110077501:110102501	2,1
chr1:110697501:110722501	0,1
chr1:111042501:111067501	1,1
chr1:111562501:111587501	0,1
chr1:111987501:112012501	6,1
chr1:112332501:112357501	0,1
chr1:112902501:112927501	0,1
chr1:113247501:113272501	6,1
chr1:113657501:113682501	0,1
chr1:114252501:114277501	0,1
chr1:114507501:114532501	3,1
chr1:114867501:114892501	0,1
chr1:115492501:115517501	0,1
chr1:115682501:115707501	0,1
chr1:116132501:116157501	0,1
chr1:116322501:116347501	0,1
chr1:116657501:116682501	0,1
chr1:117887501:117912501	1,1
chr1:118057501:118082501	0,1
chr1:119442501:119467501	0,1
chr1:119572501:119597501	1,1
chr1:119802501:119827501	0,1
chr1:120137501:120162501	1,1
chr1:144822501:144847501	0,1
chr1:146627501:146652501	5,1
chr1:146947501:146972501	0,1
chr1:149832501:149857501	2,1
chr1:150322501:150347501	3,1
chr1:151142501:151167501	4,1
chr1:151242501:151267501	4,1
chr1:152007501:152032501	1,1
chr1:152822501:152847501	0,1
chr1:153307501:153332501	2,1
chr1:153462501:153487501	0,1
chr1:153612501:153637501	3,1
chr1:153957501:153982501	6,1
chr1:154132501:154157501	10,1
chr1:154302501:154327501	0,1
chr1:155202501:155227501	8,1
chr1:155607501:155632501	0,1
chr1:155707501:155732501	1,1
chr1:155812501:155837501	6,1
chr1:156032501:156057501	2,1
chr1:156297501:156322501	16,1
chr1:157032501:157057501	0,1
chr1:157517501:157542501	2,1
chr1:157917501:157942501	0,1
chr1:158177501:158202501	0,1
chr1:158727501:158752501	2,1
chr1:159082501:159107501	0,1
chr1:159192501:159217501	0,1
chr1:159727501:159752501	3,1
chr1:160377501:160402501	0,1
chr1:160627501:160652501	0,1
chr1:161142501:161167501	3,1
chr1:161737501:161762501	0,1
chr1:162567501:162592501	0,1
chr1:162802501:162827501	0,1
chr1:163347501:163372501	0,1
chr1:165342501:165367501	0,1
chr1:165577501:165602501	1,1
chr1:165887501:165912501	0,1
chr1:166852501:166877501	0,1
chr1:167177501:167202501	3,1
chr1:167512501:167537501	1,1
chr1:167672501:167697501	3,1
chr1:168392501:168417501	1,1
chr1:168562501:168587501	0,1
chr1:169337501:169362501	3,1
chr1:169892501:169917501	0,1
chr1:170492501:170517501	5,1
chr1:170642501:170667501	0,1
chr1:171187501:171212501	0,1
chr1:171442501:171467501	1,1
chr1:171757501:171782501	0,1
chr1:172032501:172057501	0,1
chr1:172402501:172427501	3,1
chr1:172692501:172717501	0,1
chr1:173162501:173187501	2,1
chr1:173387501:173412501	0,1
chr1:173787501:173812501	4,1
chr1:174037501:174062501	0,1
chr1:174212501:174237501	0,1
chr1:174722501:174747501	0,1
chr1:174977501:175002501	2,1
chr1:175322501:175347501	0,1
chr1:175877501:175902501	0,1
chr1:176317501:176342501	0,1
chr1:177937501:177962501	3,1
chr1:178277501:178302501	0,1
chr1:178477501:178502501	4,1
chr1:179027501:179052501	1,1
chr1:179647501:179672501	0,1
chr1:179807501:179832501	0,1
chr1:180207501:180232501	0,1
chr1:180467501:180492501	1,1
chr1:180827501:180852501	0,1
chr1:181137501:181162501	1,1
chr1:182037501:182062501	0,1
chr1:182407501:182432501	1,1
chr1:182552501:182577501	2,1
chr1:182842501:182867501	0,1
chr1:183422501:183447501	10,1
chr1:183602501:183627501	6,1
chr1:183892501:183917501	0,1
chr1:184022501:184047501	0,1
chr1:184682501:184707501	0,1
chr1:185132501:185157501	0,1
chr1:185702501:185727501	1,1
chr1:186262501:186287501	5,1
chr1:187882501:187907501	0,1
chr1:192427501:192452501	0,1
chr1:192597501:192622501	2,1
chr1:192762501:192787501	1,1
chr1:193002501:193027501	1,1
chr1:196062501:196087501	0,1
chr1:197132501:197157501	0,1
chr1:197477501:197502501	0,1
chr1:198017501:198042501	0,1
chr1:198462501:198487501	0,1
chr1:198722501:198747501	0,1
chr1:199237501:199262501	0,1
chr1:200072501:200097501	0,1
chr1:200502501:200527501	0,1
chr1:201192501:201217501	0,1
chr1:201387501:201412501	1,1
chr1:201497501:201522501	0,1
chr1:201802501:201827501	0,1
chr1:202117501:202142501	6,1
chr1:202987501:203012501	2,1
chr1:204362501:204387501	1,1
chr1:204522501:204547501	0,1
chr1:204782501:204807501	5,1
chr1:204917501:204942501	0,1
chr1:205527501:205552501	3,1
chr1:205772501:205797501	1,1
chr1:206632501:206657501	4,1
chr1:206767501:206792501	2,1
chr1:206867501:206892501	0,1
chr1:207222501:207247501	4,1
chr1:207972501:207997501	5,1
chr1:208167501:208192501	0,1
chr1:209217501:209242501	0,1
chr1:209757501:209782501	0,1
chr1:210282501:210307501	0,1
chr1:210612501:210637501	0,1
chr1:211297501:211322501	3,1
chr1:211422501:211447501	9,1
chr1:211837501:211862501	4,1
chr1:212227501:212252501	1,1
chr1:212477501:212502501	0,1
chr1:213397501:213422501	0,1
chr1:214362501:214387501	0,1
chr1:214842501:214867501	0,1
chr1:217577501:217602501	0,1
chr1:217962501:217987501	0,1
chr1:219227501:219252501	0,1
chr1:219572501:219597501	0,1
chr1:219992501:220017501	0,1
chr1:220147501:220172501	0,1
chr1:220442501:220467501	1,1
chr1:221027501:221052501	1,1
chr1:221407501:221432501	0,1
chr1:221632501:221657501	0,1
chr1:222367501:222392501	0,1
chr1:222802501:222827501	2,1
chr1:222897501:222922501	3,1
chr1:223287501:223312501	0,1
chr1:223867501:223892501	1,1
chr1:224287501:224312501	3,1
chr1:224517501:224542501	4,1
chr1:224677501:224702501	0,1
chr1:225152501:225177501	0,1
chr1:225622501:225647501	0,1
chr1:226587501:226612501	1,1
chr1:226802501:226827501	0,1
chr1:227652501:227677501	0,1
chr1:227927501:227952501	0,1
chr1:228162501:228187501	0,1
chr1:228777501:228802501	4,1
chr1:229362501:229387501	0,1
chr1:229807501:229832501	0,1
chr1:230742501:230767501	0,1
chr1:231457501:231482501	4,1
chr1:232727501:232752501	0,1
chr1:233547501:233572501	0,1
chr1:234227501:234252501	0,1
chr1:234622501:234647501	0,1
chr1:234742501:234767501	3,1
chr1:235257501:235282501	0,1
chr1:235652501:235677501	3,1
chr1:238002501:238027501	1,1
chr1:241657501:241682501	0,1
chr1:243497501:243522501	1,1
chr1:244007501:244032501	3,1
chr1:244452501:244477501	0,1
chr1:244632501:244657501	0,1
chr1:246022501:246047501	0,1
chr1:246162501:246187501	0,1
chr1:246637501:246662501	0,1
chr1:246987501:247012501	0,1
chr1:247787501:247812501	0,1
chr1:248387501:248412501	1,1
chr10:852501:877501	0,1
chr10:1432501:1457501	0,1
chr10:2937501:2962501	0,1
chr10:3097501:3122501	8,1
chr10:3807501:3832501	4,1
chr10:4842501:4867501	6,1
chr10:5467501:5492501	2,1
chr10:5712501:5737501	5,1
chr10:6012501:6037501	7,1
