chr1:1010001:1030001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,68,200,200,70,58,0,1
chr1:1280001:1300001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:1840001:1860001	0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,66,68,0,0,102,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:2110001:2130001	50,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,139,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:2330001:2350001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,102,21,0,0,0,0,32,200,200,121,20,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,1
chr1:2720001:2740001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,84,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,74,1
chr1:3980001:4000001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,200,200,200,91,0,42,200,200,54,14,142,0,153,200,200,189,0,0,0,0,0,0,1
chr1:6090001:6110001	0,0,0,0,0,0,0,0,0,0,0,0,0,63,200,200,54,0,123,0,0,0,0,0,133,200,200,200,200,200,200,79,21,200,112,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,200,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,42,0,0,0,0,0,0,100,143,0,85,1
chr1:7260001:7280001	196,200,200,200,195,200,200,200,200,200,200,200,200,200,200,200,200,200,200,76,4,200,200,200,45,0,0,139,200,200,200,200,123,197,83,0,134,0,0,0,0,0,0,0,0,0,0,0,0,130,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,19,76,200,142,136,49,53,200,17,0,200,3,139,102,0,132,200,200,200,200,200,156,136,30,0,0,0,0,1
chr1:7710001:7730001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:8020001:8040001	59,200,104,0,94,158,67,0,0,0,0,0,0,0,0,0,0,0,30,73,0,0,17,200,56,0,0,0,0,0,0,0,0,0,145,200,200,146,0,0,0,0,0,0,0,22,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,200,135,105,0,0,1
chr1:8410001:8430001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,200,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,59,1
chr1:9160001:9180001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,117,141,200,139,0,145,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,0,0,0,0,0,0,0,0,0,1
chr1:10230001:10250001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,200,200,200,200,30,57,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,145,0,160,28,0,0,0,0,157,200,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:10540001:10560001	0,0,0,45,167,108,0,0,46,79,0,0,15,13,191,174,0,0,30,198,67,0,68,16,0,54,123,0,126,14,87,200,53,0,0,158,200,129,0,0,64,71,37,0,142,41,64,200,200,200,109,0,0,0,0,0,0,0,0,0,0,0,0,22,200,200,200,86,43,200,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:11080001:11100001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,73,45,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,13,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,147,99,0,0,0,1
chr1:11340001:11360001	158,140,187,200,200,200,200,200,195,179,200,163,0,0,0,0,0,0,0,0,129,193,0,0,176,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,200,155,0,0,0,0,0,0,0,84,103,0,25,91,46,40,167,0,0,0,0,176,0,0,44,0,0,0,0,0,79,0,0,107,29,88,0,0,24,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:12150001:12170001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,200,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,200,63,200,200,200,199,0,0,33,0,0,0,0,0,0,0,0,0,0,0,95,49,0,0,119,137,0,110,0,152,200,38,0,0,0,0,0,0,0,0,179,174,200,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1
chr1:12360001:12380001	127,63,37,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,150,0,154,80,0,0,0,0,99,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:13910001:13930001	0,0,0,0,0,0,0,168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,87,0,0,0,0,0,0,45,118,0,0,0,160,191,47,200,200,200,37,57,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,114,29,0,0,31,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:15420001:15440001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,200,99,138,75,158,0,0,0,0,0,0,0,0,0,0,0,50,200,13,0,0,0,0,0,0,0,0,0,0,0,181,200,200,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:15880001:15900001	167,200,15,83,200,87,191,137,0,0,0,0,0,28,0,183,200,200,117,184,200,16,0,0,0,75,54,0,0,0,0,0,0,87,0,0,175,200,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:16100001:16120001	6,146,0,142,164,0,0,0,0,0,0,0,0,0,24,52,0,0,0,100,0,0,0,0,49,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,87,108,0,0,87,149,0,0,0,49,77,0,0,0,0,0,0,0,1
chr1:16380001:16400001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,200,200,200,200,200,200,200,114,0,0,0,0,0,0,0,0,0,0,27,200,35,0,0,0,0,0,108,50,0,0,0,0,0,0,0,0,0,0,0,0,43,89,0,0,0,0,0,0,1
chr1:17380001:17400001	0,0,0,0,0,0,0,0,0,16,162,0,0,0,0,0,0,0,0,0,0,0,8,192,172,125,0,0,0,0,0,0,0,0,0,0,0,0,0,91,61,0,131,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1
chr1:17810001:17830001	0,0,34,200,190,0,0,0,0,102,200,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,52,0,97,59,0,0,0,0,0,0,0,0,0,0,0,0,0,4,200,200,86,44,29,0,114,200,200,187,0,107,200,3,0,108,75,11,66,200,59,0,0,0,0,0,0,0,0,0,0,1
chr1:18900001:18920001	200,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,200,200,6,0,13,159,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,143,184,0,0,0,0,0,0,41,0,0,0,0,131,68,23,200,200,125,0,76,0,0,0,0,0,0,0,138,200,200,125,0,25,62,200,200,197,186,102,200,200,200,105,0,0,0,123,101,6,179,0,0,21,200,200,1
chr1:19200001:19220001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,48,42,161,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,200,102,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,46,200,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,200,98,0,0,0,0,1
chr1:19650001:19670001	0,0,0,0,0,0,0,0,0,0,0,86,9,0,0,0,0,0,52,0,134,162,0,0,0,0,0,0,0,0,0,139,7,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,66,0,0,0,0,0,0,0,0,0,0,41,200,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:20010001:20030001	0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,154,0,0,0,0,0,0,0,22,20,0,0,0,58,25,0,0,0,0,0,0,0,0,0,0,169,35,0,1
chr1:21010001:21030001	0,133,0,102,0,0,0,0,77,200,64,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,92,10,0,0,0,0,0,109,0,111,33,92,0,0,0,0,0,0,97,0,74,0,93,60,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,70,141,37,26,0,126,200,154,0,138,81,0,0,0,47,200,200,51,0,0,147,200,91,0,0,1
chr1:22000001:22020001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,116,0,147,200,200,161,146,86,19,37,32,74,65,200,200,200,200,200,200,200,200,12,73,111,0,193,200,45,112,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,3,0,0,98,172,0,0,0,1
chr1:22420001:22440001	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,131,0,49,200,200,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
chr1:23280001:23300001	0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,77,157,200,200,129,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,176,151,200,104,0,0,0,0,0,0,0,0,0,0,0,0,33,73,200,91,75,200,200,21,0,0,0,167,192,122,174,89,0,0,55,112,0,25,36,144,200,49,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1
