chr1:910001:930001	2,1
chr1:1240001:1260001	12,1
chr1:1840001:1860001	3,1
chr1:2110001:2130001	9,1
chr1:2950001:2970001	0,1
chr1:3350001:3370001	0,1
chr1:5510001:5530001	0,1
chr1:6040001:6060001	5,1
chr1:6730001:6750001	0,1
chr1:8020001:8040001	2,1
chr1:8420001:8440001	0,1
chr1:8930001:8950001	4,1
chr1:10550001:10570001	0,1
chr1:11080001:11100001	0,1
chr1:11330001:11350001	3,1
chr1:12150001:12170001	0,1
chr1:12340001:12360001	0,1
chr1:13970001:13990001	0,1
chr1:14370001:14390001	0,1
chr1:15430001:15450001	0,1
chr1:15850001:15870001	9,1
chr1:16100001:16120001	0,1
chr1:16380001:16400001	0,1
chr1:17370001:17390001	1,1
chr1:17730001:17750001	0,1
chr1:17970001:17990001	0,1
chr1:18540001:18560001	0,1
chr1:18880001:18900001	0,1
chr1:19250001:19270001	0,1
chr1:19650001:19670001	0,1
chr1:20000001:20020001	0,1
chr1:21000001:21020001	0,1
chr1:21530001:21550001	0,1
chr1:21990001:22010001	8,1
chr1:22410001:22430001	0,1
chr1:22990001:23010001	0,1
chr1:23290001:23310001	1,1
chr1:23610001:23630001	1,1
chr1:23840001:23860001	2,1
chr1:24070001:24090001	0,1
chr1:24510001:24530001	4,1
chr1:24720001:24740001	1,1
chr1:25550001:25570001	2,1
chr1:26350001:26370001	0,1
chr1:26800001:26820001	0,1
chr1:27260001:27280001	0,1
chr1:28140001:28160001	4,1
chr1:28560001:28580001	4,1
chr1:29080001:29100001	0,1
chr1:30340001:30360001	0,1
chr1:31180001:31200001	2,1
chr1:31620001:31640001	0,1
chr1:32090001:32110001	0,1
chr1:33330001:33350001	3,1
chr1:33560001:33580001	0,1
chr1:35430001:35450001	1,1
chr1:35640001:35660001	3,1
chr1:36020001:36040001	5,1
chr1:36300001:36320001	0,1
chr1:36940001:36960001	3,1
chr1:38260001:38280001	4,1
chr1:38490001:38510001	0,1
chr1:39300001:39320001	0,1
chr1:39540001:39560001	1,1
chr1:40250001:40270001	2,1
chr1:40530001:40550001	0,1
chr1:41010001:41030001	0,1
chr1:41470001:41490001	4,1
chr1:41970001:41990001	0,1
chr1:42600001:42620001	1,1
chr1:43220001:43240001	5,1
chr1:43670001:43690001	0,1
chr1:43930001:43950001	0,1
chr1:44180001:44200001	1,1
chr1:44510001:44530001	0,1
chr1:45280001:45300001	0,1
chr1:45480001:45500001	0,1
chr1:45780001:45800001	1,1
chr1:46830001:46850001	0,1
chr1:47220001:47240001	0,1
chr1:47630001:47650001	1,1
chr1:48520001:48540001	0,1
chr1:49380001:49400001	0,1
chr1:50810001:50830001	0,1
chr1:51210001:51230001	0,1
chr1:51790001:51810001	4,1
chr1:52290001:52310001	1,1
chr1:52530001:52550001	0,1
chr1:52860001:52880001	4,1
chr1:53270001:53290001	0,1
chr1:53700001:53720001	2,1
chr1:54520001:54540001	7,1
chr1:54970001:54990001	0,1
chr1:55350001:55370001	1,1
chr1:55540001:55560001	0,1
chr1:58680001:58700001	0,1
chr1:58950001:58970001	0,1
chr1:59160001:59180001	1,1
chr1:60620001:60640001	0,1
chr1:61490001:61510001	0,1
chr1:62110001:62130001	1,1
chr1:62600001:62620001	0,1
chr1:62890001:62910001	3,1
chr1:63270001:63290001	0,1
chr1:64050001:64070001	2,1
chr1:64720001:64740001	0,1
chr1:65510001:65530001	2,1
chr1:66160001:66180001	0,1
chr1:66420001:66440001	0,1
chr1:66700001:66720001	0,1
chr1:67200001:67220001	1,1
chr1:67670001:67690001	0,1
chr1:67980001:68000001	0,1
chr1:68300001:68320001	1,1
chr1:68570001:68590001	0,1
chr1:68960001:68980001	3,1
chr1:70660001:70680001	7,1
chr1:71010001:71030001	0,1
chr1:71550001:71570001	0,1
chr1:72030001:72050001	0,1
chr1:74560001:74580001	0,1
chr1:75220001:75240001	0,1
chr1:75720001:75740001	0,1
chr1:76310001:76330001	0,1
chr1:77600001:77620001	0,1
chr1:78170001:78190001	0,1
chr1:78590001:78610001	0,1
chr1:79300001:79320001	0,1
chr1:79950001:79970001	0,1
chr1:81480001:81500001	0,1
chr1:82000001:82020001	0,1
chr1:82260001:82280001	6,1
chr1:84340001:84360001	0,1
chr1:85400001:85420001	0,1
chr1:85740001:85760001	3,1
chr1:86160001:86180001	2,1
chr1:86830001:86850001	0,1
chr1:87570001:87590001	0,1
chr1:89100001:89120001	0,1
chr1:89410001:89430001	0,1
chr1:89920001:89940001	0,1
chr1:90250001:90270001	0,1
chr1:90520001:90540001	0,1
chr1:91030001:91050001	0,1
chr1:91710001:91730001	0,1
chr1:91960001:91980001	3,1
chr1:92410001:92430001	7,1
chr1:93300001:93320001	2,1
chr1:94970001:94990001	0,1
chr1:95270001:95290001	10,1
chr1:95530001:95550001	3,1
chr1:96680001:96700001	0,1
chr1:97410001:97430001	0,1
chr1:99180001:99200001	0,1
chr1:100230001:100250001	1,1
chr1:100920001:100940001	0,1
chr1:101360001:101380001	8,1
chr1:101940001:101960001	0,1
chr1:104320001:104340001	0,1
chr1:108320001:108340001	0,1
chr1:109060001:109080001	0,1
chr1:109230001:109250001	15,1
chr1:109610001:109630001	1,1
chr1:110070001:110090001	1,1
chr1:110660001:110680001	0,1
chr1:111060001:111080001	1,1
chr1:111360001:111380001	0,1
chr1:111730001:111750001	2,1
chr1:111980001:112000001	6,1
chr1:112330001:112350001	0,1
chr1:112910001:112930001	0,1
chr1:113250001:113270001	6,1
chr1:113660001:113680001	0,1
chr1:114260001:114280001	0,1
chr1:115320001:115340001	4,1
chr1:116330001:116350001	0,1
chr1:116660001:116680001	0,1
chr1:117210001:117230001	3,1
chr1:117850001:117870001	0,1
chr1:118510001:118530001	0,1
chr1:120100001:120120001	1,1
chr1:120270001:120290001	0,1
chr1:120730001:120750001	0,1
chr1:144900001:144920001	0,1
chr1:145110001:145130001	0,1
chr1:145420001:145440001	2,1
chr1:146940001:146960001	0,1
chr1:147180001:147200001	0,1
chr1:149830001:149850001	2,1
chr1:150270001:150290001	0,1
chr1:151240001:151260001	4,1
chr1:151840001:151860001	0,1
chr1:152010001:152030001	1,1
chr1:152460001:152480001	0,1
chr1:153270001:153290001	1,1
chr1:153750001:153770001	1,1
chr1:153960001:153980001	3,1
chr1:154280001:154300001	3,1
chr1:154520001:154540001	3,1
chr1:154900001:154920001	4,1
chr1:155290001:155310001	12,1
chr1:155690001:155710001	0,1
chr1:156040001:156060001	2,1
chr1:156300001:156320001	16,1
chr1:156630001:156650001	1,1
chr1:157140001:157160001	0,1
chr1:158170001:158190001	0,1
chr1:159190001:159210001	0,1
chr1:159730001:159750001	3,1
chr1:160030001:160050001	1,1
chr1:160370001:160390001	1,1
chr1:160630001:160650001	0,1
chr1:161130001:161150001	9,1
chr1:161730001:161750001	1,1
chr1:162010001:162030001	0,1
chr1:162460001:162480001	3,1
chr1:162800001:162820001	0,1
chr1:164510001:164530001	5,1
chr1:165120001:165140001	0,1
chr1:165590001:165610001	1,1
chr1:165980001:166000001	0,1
chr1:166840001:166860001	1,1
chr1:167030001:167050001	0,1
chr1:167510001:167530001	1,1
chr1:168340001:168360001	1,1
chr1:168570001:168590001	0,1
chr1:169850001:169870001	2,1
chr1:170920001:170940001	0,1
chr1:171550001:171570001	0,1
chr1:171960001:171980001	0,1
chr1:172400001:172420001	2,1
chr1:172770001:172790001	0,1
chr1:173170001:173190001	2,1
chr1:173390001:173410001	0,1
chr1:173820001:173840001	30,1
chr1:174210001:174230001	0,1
chr1:174710001:174730001	0,1
chr1:174980001:175000001	2,1
chr1:175360001:175380001	0,1
chr1:175840001:175860001	1,1
chr1:176480001:176500001	0,1
chr1:176840001:176860001	0,1
chr1:178260001:178280001	0,1
chr1:179010001:179030001	0,1
chr1:179820001:179840001	1,1
chr1:180200001:180220001	0,1
chr1:180470001:180490001	1,1
chr1:180840001:180860001	0,1
chr1:181150001:181170001	0,1
chr1:181540001:181560001	0,1
chr1:182040001:182060001	0,1
chr1:182480001:182500001	0,1
chr1:182820001:182840001	0,1
chr1:183600001:183620001	5,1
chr1:184700001:184720001	0,1
chr1:185260001:185280001	0,1
chr1:185670001:185690001	0,1
chr1:186340001:186360001	4,1
chr1:187430001:187450001	0,1
chr1:189390001:189410001	0,1
chr1:191940001:191960001	0,1
chr1:192420001:192440001	0,1
chr1:193130001:193150001	0,1
chr1:196060001:196080001	0,1
chr1:196700001:196720001	0,1
chr1:197140001:197160001	0,1
chr1:197460001:197480001	0,1
chr1:198690001:198710001	0,1
chr1:199650001:199670001	0,1
chr1:200540001:200560001	0,1
chr1:200830001:200850001	1,1
chr1:201480001:201500001	1,1
chr1:201810001:201830001	0,1
chr1:202990001:203010001	2,1
chr1:203230001:203250001	0,1
chr1:203820001:203840001	5,1
chr1:204110001:204130001	5,1
chr1:204510001:204530001	0,1
chr1:205060001:205080001	0,1
chr1:205290001:205310001	1,1
chr1:205510001:205530001	0,1
chr1:205720001:205740001	1,1
chr1:206630001:206650001	4,1
chr1:206890001:206910001	0,1
chr1:207250001:207270001	5,1
chr1:207990001:208010001	3,1
chr1:208510001:208530001	0,1
chr1:209360001:209380001	0,1
chr1:209720001:209740001	0,1
chr1:210000001:210020001	1,1
chr1:210570001:210590001	0,1
chr1:211440001:211460001	0,1
chr1:212210001:212230001	5,1
chr1:212620001:212640001	0,1
chr1:213280001:213300001	0,1
chr1:214800001:214820001	0,1
chr1:215820001:215840001	0,1
chr1:216910001:216930001	0,1
chr1:218450001:218470001	1,1
chr1:220120001:220140001	0,1
chr1:220440001:220460001	2,1
chr1:220970001:220990001	0,1
chr1:221620001:221640001	0,1
chr1:222900001:222920001	3,1
chr1:223920001:223940001	0,1
chr1:224290001:224310001	3,1
chr1:224670001:224690001	0,1
chr1:225130001:225150001	0,1
chr1:225630001:225650001	0,1
chr1:226290001:226310001	0,1
chr1:226590001:226610001	1,1
chr1:227190001:227210001	0,1
chr1:227650001:227670001	0,1
chr1:228300001:228320001	0,1
chr1:228770001:228790001	4,1
chr1:229640001:229660001	2,1
chr1:230450001:230470001	0,1
chr1:230750001:230770001	0,1
chr1:231450001:231470001	0,1
chr1:231830001:231850001	0,1
chr1:233490001:233510001	0,1
chr1:234220001:234240001	0,1
chr1:234610001:234630001	1,1
chr1:235360001:235380001	0,1
chr1:235650001:235670001	2,1
chr1:236250001:236270001	0,1
chr1:236760001:236780001	1,1
chr1:238010001:238030001	1,1
chr1:238530001:238550001	0,1
chr1:240150001:240170001	1,1
chr1:241670001:241690001	1,1
chr1:243270001:243290001	0,1
chr1:247050001:247070001	0,1
chr10:510001:530001	0,1
chr10:2920001:2940001	0,1
chr10:3190001:3210001	0,1
chr10:4850001:4870001	6,1
chr10:5450001:5470001	1,1
chr10:5960001:5980001	0,1
chr10:6460001:6480001	0,1
chr10:7520001:7540001	0,1
chr10:7890001:7910001	0,1
chr10:9410001:9430001	0,1
chr10:10710001:10730001	0,1
chr10:11100001:11120001	0,1
chr10:11510001:11530001	0,1
chr10:11810001:11830001	0,1
chr10:12240001:12260001	0,1
chr10:13160001:13180001	0,1
chr10:13630001:13650001	0,1
chr10:14200001:14220001	0,1
chr10:14530001:14550001	0,1
chr10:14930001:14950001	0,1
chr10:15450001:15470001	0,1
chr10:15950001:15970001	0,1
chr10:16620001:16640001	0,1
chr10:16850001:16870001	2,1
chr10:17300001:17320001	0,1
chr10:17470001:17490001	0,1
chr10:18980001:19000001	0,1
chr10:19880001:19900001	0,1
chr10:20100001:20120001	2,1
chr10:20590001:20610001	0,1
chr10:21330001:21350001	0,1
chr10:21550001:21570001	0,1
chr10:21810001:21830001	9,1
chr10:22030001:22050001	0,1
chr10:22270001:22290001	0,1
chr10:23420001:23440001	0,1
chr10:24620001:24640001	0,1
chr10:24870001:24890001	0,1
chr10:25540001:25560001	0,1
chr10:26960001:26980001	0,1
chr10:27350001:27370001	0,1
chr10:27650001:27670001	0,1
chr10:28910001:28930001	0,1
chr10:29790001:29810001	0,1
chr10:30300001:30320001	0,1
chr10:30640001:30660001	1,1
chr10:30980001:31000001	1,1
chr10:32660001:32680001	1,1
chr10:33290001:33310001	0,1
chr10:35360001:35380001	7,1
chr10:35900001:35920001	0,1
chr10:38090001:38110001	0,1
chr10:42590001:42610001	0,1
chr10:43330001:43350001	0,1
chr10:44140001:44160001	8,1
chr10:44890001:44910001	0,1
chr10:45500001:45520001	0,1
chr10:45940001:45960001	1,1
chr10:46890001:46910001	1,1
chr10:49510001:49530001	19,1
chr10:49880001:49900001	1,1
chr10:50160001:50180001	0,1
chr10:50750001:50770001	0,1
chr10:52020001:52040001	0,1
chr10:52710001:52730001	0,1
chr10:54010001:54030001	0,1
chr10:54560001:54580001	0,1
chr10:57270001:57290001	0,1
chr10:59900001:59920001	0,1
chr10:60150001:60170001	0,1
chr10:60700001:60720001	0,1
chr10:60980001:61000001	0,1
chr10:61370001:61390001	0,1
chr10:61830001:61850001	0,1
chr10:62530001:62550001	5,1
chr10:64020001:64040001	2,1
chr10:64920001:64940001	0,1
chr10:66200001:66220001	0,1
chr10:68040001:68060001	0,1
chr10:68760001:68780001	2,1
chr10:69600001:69620001	0,1
chr10:70130001:70150001	0,1
chr10:70730001:70750001	1,1
chr10:70970001:70990001	1,1
chr10:71180001:71200001	0,1
chr10:71900001:71920001	10,1
chr10:72300001:72320001	0,1
chr10:72640001:72660001	3,1
chr10:73610001:73630001	3,1
chr10:74110001:74130001	2,1
chr10:74940001:74960001	0,1
chr10:75570001:75590001	2,1
chr10:75990001:76010001	0,1
chr10:78900001:78920001	1,1
chr10:79570001:79590001	0,1
chr10:81090001:81110001	1,1
chr10:81810001:81830001	0,1
chr10:82090001:82110001	3,1
chr10:82410001:82430001	0,1
chr10:86000001:86020001	4,1
chr10:87850001:87870001	0,1
chr10:88140001:88160001	0,1
chr10:88440001:88460001	0,1
chr10:88680001:88700001	0,1
chr10:89260001:89280001	4,1
chr10:89600001:89620001	0,1
chr10:90580001:90600001	0,1
chr10:90770001:90790001	0,1
chr10:91000001:91020001	3,1
chr10:91530001:91550001	0,1
chr10:92630001:92650001	2,1
chr10:93030001:93050001	0,1
chr10:93780001:93800001	0,1
chr10:94260001:94280001	0,1
chr10:95270001:95290001	0,1
chr10:95640001:95660001	6,1
chr10:96390001:96410001	0,1
chr10:96930001:96950001	0,1
chr10:97150001:97170001	0,1
chr10:97430001:97450001	0,1
chr10:97740001:97760001	2,1
chr10:98110001:98130001	12,1
chr10:98340001:98360001	1,1
chr10:98580001:98600001	6,1
chr10:98790001:98810001	0,1
chr10:99150001:99170001	3,1
chr10:99510001:99530001	0,1
chr10:99890001:99910001	13,1
chr10:100220001:100240001	0,1
chr10:100490001:100510001	0,1
chr10:101120001:101140001	0,1
chr10:101480001:101500001	6,1
chr10:102030001:102050001	6,1
chr10:102790001:102810001	4,1
chr10:103570001:103590001	3,1
chr10:103880001:103900001	5,1
